,AnimalID,Name,DateTime,OutcomeType,OutcomeSubtype,AnimalType,SexuponOutcome,AgeuponOutcome,Breed,Color,Color_pre,DayuponOutcome,AboutAge,BreedMix,Breed_pre,Year,Month,YearMonth,Hour,Season,Quarter,Group,Size
16942,5620,0,22367,4,Partner,1,2,21,1170,353,22,730,20,1,170,3,0,27,12,3,0,5,9
16943,4084,1,1736,4,Partner,1,1,19,249,307,21,60,2,1,39,0,11,2,16,3,3,0,2
16944,17243,0,13951,1,In Kennel,0,0,5,632,150,5,365,2,1,78,2,3,18,9,1,1,10,7
16945,6209,1,3990,4,Partner,1,2,10,167,36,0,4380,20,1,22,1,2,5,11,1,0,1,3
16946,25490,1,21235,0,NaN,1,3,36,559,307,21,180,2,1,70,2,11,26,17,3,3,1,3
16947,11017,1,8220,0,NaN,0,0,24,640,5,0,90,2,1,80,1,7,10,17,2,2,8,5
16948,19399,1,15759,1,In Surgery,1,0,21,764,348,22,730,20,1,104,2,5,20,17,2,1,7,0
16949,24917,1,20542,4,Partner,1,1,40,847,5,0,240,2,1,124,2,10,25,14,0,3,4,1
16950,575,1,4054,4,Partner,0,2,26,640,38,0,1095,4,1,80,1,2,5,11,1,0,8,5
16951,15666,0,12353,4,SCRP,0,0,5,640,38,0,365,2,1,80,2,0,15,9,3,0,8,5
16952,16632,0,13400,4,Partner,1,3,21,924,318,22,730,20,1,130,2,2,17,11,1,0,6,4
16953,12848,1,10143,2,Aggressive,1,0,34,1083,98,2,1825,6,1,159,1,9,12,9,0,3,5,2
16954,16911,0,13628,0,NaN,0,2,5,640,220,13,365,2,1,80,2,2,17,17,1,0,8,5
16955,24445,1,20699,0,NaN,0,3,19,640,104,2,60,2,1,80,2,10,25,18,0,3,8,5
16956,18838,0,15155,4,Partner,1,3,21,909,276,18,730,20,1,127,2,4,19,11,1,1,3,9
16957,19649,0,15699,4,Partner,1,0,4,450,307,21,7,2,1,61,2,5,20,18,2,1,6,3
16958,9817,0,7322,0,NaN,1,2,5,450,289,18,365,2,1,61,1,6,9,16,2,2,6,3
16959,19060,0,15255,4,Partner,0,4,3,640,5,0,7,2,1,80,2,4,19,15,1,1,8,5
16960,10449,1,7682,4,Partner,0,1,26,640,63,1,1095,4,1,80,1,6,9,16,2,2,8,5
16961,21946,0,17754,4,SCRP,0,1,28,640,111,2,120,2,1,80,2,7,22,9,2,2,8,5
16962,22769,0,18712,0,NaN,1,3,5,962,318,22,365,2,1,136,2,8,23,17,0,2,3,3
16963,25899,0,21820,4,Partner,1,0,32,881,307,21,150,2,1,124,3,0,27,10,3,0,4,1
16964,1400,1,14104,3,NaN,0,2,21,640,111,2,730,20,1,80,2,3,18,11,1,1,8,5
16965,2304,1,3792,0,Foster,1,3,41,1066,10,0,2920,20,1,159,1,2,5,9,1,0,5,2
16966,15575,0,12351,0,NaN,0,3,24,640,139,4,90,2,1,80,2,0,15,18,3,0,8,5
16967,21470,0,17413,4,Partner,1,0,13,450,194,10,5475,16,1,61,2,6,21,18,2,2,6,3
16968,9185,1,8169,0,NaN,0,2,24,632,104,2,90,2,1,78,1,7,10,18,2,2,10,7
16969,14720,0,11447,0,NaN,1,3,19,847,130,2,60,2,1,124,1,11,14,17,3,3,4,1
16970,21835,0,17775,0,NaN,1,2,19,847,150,5,60,2,1,124,2,7,22,17,2,2,4,1
16971,4321,1,2157,3,NaN,1,1,21,1066,38,0,730,20,1,159,0,11,2,11,3,3,5,2
16972,4464,0,2351,4,Partner,0,2,26,795,20,0,1095,4,1,110,0,11,2,14,3,3,12,9
16973,21546,0,17459,4,Partner,0,4,25,640,111,2,21,2,1,80,2,6,21,15,2,2,8,5
16974,3947,1,2746,0,NaN,1,2,26,1071,98,2,1095,4,1,159,1,0,3,16,3,0,5,2
16975,20363,1,17359,0,NaN,0,3,19,640,296,20,60,2,1,80,2,6,21,18,2,2,8,5
16976,662,1,12048,3,NaN,0,3,34,640,63,1,1825,6,1,80,2,0,15,14,3,0,8,5
16977,2202,1,410,4,Partner,1,2,32,1066,38,0,150,2,1,159,0,9,0,15,0,3,5,2
16978,7562,0,5176,3,NaN,1,0,5,728,258,15,365,2,1,98,1,4,7,16,1,1,0,1
16979,24966,1,20826,0,NaN,0,3,19,640,291,19,60,2,1,80,2,10,25,18,0,3,8,5
16980,16942,1,13674,0,NaN,0,2,5,640,104,2,365,2,1,80,2,2,17,17,1,0,8,5
16981,10755,1,8611,0,NaN,0,1,19,640,11,0,60,2,1,80,1,7,10,15,2,2,8,5
16982,21471,0,17393,4,SCRP,0,1,28,640,220,13,120,2,1,80,2,6,21,9,2,2,8,5
16983,17286,1,14013,0,NaN,1,3,21,962,318,22,730,20,1,136,2,3,18,17,1,1,3,3
16984,12742,1,15991,3,NaN,1,2,30,724,289,18,1460,20,1,98,2,5,20,14,2,1,0,1
16985,15036,1,11918,3,NaN,1,2,21,988,318,22,730,20,1,137,1,11,14,11,3,3,5,9
16986,6706,1,4421,4,Partner,0,0,6,640,38,0,300,2,1,80,1,3,6,12,1,1,8,5
16987,1675,1,798,0,Foster,1,2,11,463,88,2,4745,14,1,61,0,9,0,10,0,3,6,3
16988,5958,1,3639,3,NaN,1,2,26,1171,307,21,1095,4,1,170,1,1,4,18,3,0,5,9
16989,15861,1,13154,4,Partner,1,2,34,1196,25,0,1825,6,0,173,2,1,16,15,3,0,7,0
16990,6362,1,4258,3,NaN,1,3,10,1173,130,2,4380,20,1,170,1,2,5,15,1,0,5,9
16991,25929,1,21982,0,NaN,1,0,5,857,289,18,365,2,1,124,3,0,27,18,3,0,4,1
16992,22105,1,18088,4,Partner,1,3,41,1033,329,22,2920,20,1,151,2,7,22,17,2,2,5,9
16993,10169,1,8528,0,Foster,0,2,24,1251,211,12,90,2,1,184,1,7,10,16,2,2,11,8
16994,21355,0,17279,4,Partner,0,4,20,1271,59,1,14,2,1,189,2,6,21,12,2,2,12,9
16995,6557,1,4486,0,NaN,1,2,5,990,38,0,365,2,1,137,1,3,6,17,1,1,5,9
16996,17358,0,13987,4,Partner,1,1,2,127,48,1,30,2,1,17,2,3,18,17,1,1,0,2
16997,14998,1,11758,0,NaN,0,2,19,639,104,2,60,2,0,80,1,11,14,18,3,3,8,5
16998,15029,1,12276,0,NaN,1,2,26,1066,41,1,1095,4,1,159,2,0,15,17,3,0,5,2
16999,6199,1,4015,3,NaN,1,2,30,847,88,2,1460,20,1,124,1,2,5,11,1,0,4,1
17000,5772,1,3761,3,NaN,1,3,21,450,307,21,730,20,1,61,1,2,5,17,1,0,6,3
17001,14196,1,10852,3,NaN,1,0,37,1066,98,2,2190,20,1,159,1,10,13,16,0,3,5,2
17002,5430,1,3258,4,Partner,1,0,5,892,165,5,365,2,1,124,1,1,4,15,3,0,4,1
17003,26486,0,22752,0,NaN,1,3,38,696,252,15,210,2,1,98,3,1,28,18,3,0,0,1
17004,8086,1,5749,0,NaN,1,2,6,450,5,0,300,2,1,61,1,4,7,16,1,1,6,3
17005,19172,1,15421,3,NaN,1,3,43,696,88,2,3285,10,1,98,2,4,19,15,1,1,0,1
17006,416,1,8188,2,Suffering,1,3,39,1066,353,22,2555,8,1,159,1,7,10,14,2,2,5,2
17007,19233,0,17763,0,NaN,0,3,24,640,63,1,90,2,1,80,2,7,22,13,2,2,8,5
17008,21243,1,18266,0,NaN,0,3,19,640,63,1,60,2,1,80,2,7,22,18,2,2,8,5
17009,5423,1,3161,3,NaN,1,3,30,450,5,0,1460,20,1,61,1,1,4,13,3,0,6,3
17010,10254,0,7191,4,SCRP,0,0,5,640,104,2,365,2,1,80,1,6,9,9,2,2,8,5
17011,16869,1,14964,0,Foster,1,2,19,1066,320,22,60,2,1,159,2,4,19,17,1,1,5,2
17012,16571,0,13347,4,Partner,1,3,26,930,318,22,1095,4,1,130,2,2,17,18,1,0,6,4
17013,5743,1,3554,4,Partner,1,1,28,1066,320,22,120,2,1,159,1,1,4,15,3,0,5,2
17014,6678,0,4560,0,NaN,1,3,21,307,98,2,730,20,1,42,1,3,6,14,1,1,7,1
17015,6536,1,5735,2,Suffering,0,3,43,640,139,4,3285,10,1,80,1,4,7,10,1,1,8,5
17016,10457,0,7594,4,Partner,1,3,21,646,89,2,730,20,1,81,1,6,9,11,2,2,12,9
17017,18891,1,16054,4,Partner,0,2,10,640,111,2,4380,20,1,80,2,5,20,14,2,1,8,5
17018,4678,1,2422,3,NaN,1,2,30,909,346,22,1460,20,1,127,1,0,3,12,3,0,3,9
17019,2513,1,502,0,NaN,1,3,40,249,38,0,240,2,1,39,0,9,0,17,0,3,0,2
17020,3609,1,4629,0,NaN,1,3,21,1066,165,5,730,20,1,159,1,3,6,19,1,1,5,2
17021,7322,0,5037,1,In Foster,1,0,35,450,329,22,6,2,1,61,1,3,6,11,1,1,6,3
17022,26643,1,22894,0,NaN,1,3,21,450,88,2,730,20,1,61,3,1,28,12,3,0,6,3
17023,8343,0,5777,0,NaN,1,3,2,709,307,21,30,2,1,98,1,4,7,16,1,1,0,1
17024,23792,1,21909,0,NaN,0,3,28,640,5,0,120,2,1,80,3,0,27,14,3,0,8,5
17025,18164,1,17514,4,Partner,1,3,5,450,88,2,365,2,1,61,2,6,21,15,2,2,6,3
17026,19954,1,16901,0,NaN,0,3,19,640,139,4,60,2,1,80,2,6,21,14,2,2,8,5
17027,9101,1,7409,0,Foster,1,0,5,450,128,2,365,2,1,61,1,6,9,8,2,2,6,3
17028,11215,0,8170,4,Partner,0,1,20,640,38,0,14,2,1,80,1,7,10,18,2,2,8,5
17029,16100,0,12808,4,SCRP,0,1,5,632,5,0,365,2,1,78,2,1,16,9,3,0,10,7
17030,24976,1,21437,0,NaN,0,3,19,640,296,20,60,2,1,80,2,11,26,18,3,3,8,5
17031,15876,0,12589,0,NaN,1,3,19,249,25,0,60,2,1,39,2,0,15,18,3,0,0,2
17032,11241,0,8191,4,Partner,0,1,25,640,220,13,21,2,1,80,1,7,10,15,2,2,8,5
17033,9870,0,7086,4,Partner,0,2,19,640,38,0,60,2,1,80,1,6,9,14,2,2,8,5
17034,19068,1,15412,0,NaN,1,3,21,962,318,22,730,20,1,136,2,4,19,13,1,1,3,3
17035,11051,0,8823,0,NaN,1,3,6,1105,98,2,300,2,1,161,1,7,10,15,2,2,12,2
17036,12656,1,9437,3,NaN,0,3,26,640,139,4,1095,4,1,80,1,8,11,13,0,2,8,5
17037,16939,1,13935,1,In Kennel,1,3,7,847,274,18,3650,20,1,124,2,2,17,10,1,0,4,1
17038,11465,0,8484,4,Partner,1,1,25,112,252,15,21,2,1,16,1,7,10,14,2,2,12,9
17039,7335,1,5141,0,NaN,1,3,40,559,289,18,240,2,1,70,1,3,6,11,1,1,1,3
17040,9872,1,7071,0,NaN,1,2,21,936,36,0,730,20,1,131,1,6,9,11,2,2,5,3
17041,20420,0,16292,2,Suffering,0,2,7,640,216,13,3650,20,1,80,2,5,20,11,2,1,8,5
17042,3023,1,1027,4,Partner,0,1,19,640,216,13,60,2,1,80,0,10,1,18,0,3,8,5
17043,22822,0,18604,4,Partner,0,1,3,640,104,2,7,2,1,80,2,8,23,13,0,2,8,5
17044,22801,0,18590,4,Partner,0,4,29,640,86,1,28,2,1,80,2,8,23,17,0,2,8,5
17045,21366,1,17383,3,NaN,1,3,5,1066,98,2,365,2,1,159,2,6,21,17,2,2,5,2
17046,22763,1,18685,0,NaN,1,3,19,454,114,2,60,2,1,61,2,8,23,17,0,2,6,3
17047,17098,1,13860,0,NaN,1,2,5,793,38,0,365,2,1,109,2,2,17,18,1,0,6,9
17048,1964,1,273,4,Partner,0,3,5,640,111,2,365,2,1,80,0,9,0,17,0,3,8,5
17049,22226,1,18375,0,NaN,0,2,19,640,216,13,60,2,1,80,2,7,22,16,2,2,8,5
17050,3281,1,964,4,Partner,1,3,26,69,88,2,1095,4,1,13,0,10,1,14,0,3,12,9
17051,21041,1,17059,0,NaN,1,3,36,113,163,5,180,2,1,16,2,6,21,17,2,2,12,9
17052,14894,1,11672,0,NaN,1,3,21,450,329,22,730,20,1,61,1,11,14,19,3,3,6,3
17053,2590,1,1701,0,Foster,1,2,5,696,114,2,365,2,1,98,0,11,2,11,3,3,0,1
17054,4645,0,2475,0,NaN,1,3,19,847,353,22,60,2,1,124,1,0,3,18,3,0,4,1
17055,25105,1,20712,4,Partner,1,2,7,1215,5,0,3650,20,1,179,2,10,25,13,0,3,5,3
17056,19982,1,16210,4,Partner,0,0,2,640,104,2,30,2,1,80,2,5,20,12,2,1,8,5
17057,19750,0,15797,4,Partner,0,4,25,1251,260,16,21,2,1,184,2,5,20,16,2,1,11,8
17058,12493,1,9707,0,NaN,0,3,32,637,5,0,150,2,1,79,1,9,12,11,0,3,9,6
17059,8457,1,5888,4,Partner,0,0,2,640,38,0,30,2,1,80,1,4,7,16,1,1,8,5
17060,2374,0,339,0,NaN,1,3,26,878,318,22,1095,4,1,124,0,9,0,18,0,3,4,1
17061,10714,0,7683,2,Suffering,0,1,5,640,111,2,365,2,1,80,1,6,9,17,2,2,8,5
17062,15808,1,13478,0,NaN,0,3,26,640,38,0,1095,4,1,80,2,2,17,18,1,0,8,5
17063,16451,1,13219,3,NaN,0,2,21,640,104,2,730,20,1,80,2,1,16,17,3,0,8,5
17064,24178,1,19937,0,NaN,0,2,32,637,111,2,150,2,1,79,2,9,24,16,0,3,9,6
17065,1098,1,16422,3,NaN,1,2,39,1066,98,2,2555,8,1,159,2,5,20,15,2,1,5,2
17066,21489,0,17419,4,SCRP,0,1,24,640,216,13,90,2,1,80,2,6,21,9,2,2,8,5
17067,8065,1,7260,0,Foster,0,2,19,640,216,13,60,2,1,80,1,6,9,17,2,2,8,5
17068,10095,1,21646,4,Partner,0,2,5,640,5,0,365,2,1,80,2,11,26,19,3,3,8,5
17069,20496,1,17521,0,Foster,1,3,19,1255,137,3,60,2,1,185,2,6,21,17,2,2,7,2
17070,10648,0,7745,0,NaN,1,2,19,956,36,0,60,2,1,135,1,6,9,18,2,2,6,9
17071,10310,1,8320,0,NaN,0,3,36,640,139,4,180,2,1,80,1,7,10,13,2,2,8,5
17072,3748,1,2228,0,Foster,1,2,21,55,86,1,730,20,1,12,0,11,2,11,3,3,5,2
17073,15839,1,12525,4,Partner,1,1,6,924,318,22,300,2,1,130,2,0,15,11,3,0,6,4
17074,15932,1,12708,4,Partner,1,1,5,847,353,22,365,2,1,124,2,1,16,12,3,0,4,1
17075,25528,1,22068,0,NaN,0,3,42,640,296,20,270,2,1,80,3,0,27,18,3,0,8,5
17076,18323,0,14767,4,Partner,0,0,2,640,68,1,30,2,1,80,2,4,19,16,1,1,8,5
17077,16212,1,12997,3,NaN,1,2,34,1066,38,0,1825,6,1,159,2,1,16,17,3,0,5,2
17078,24197,1,19982,4,Partner,1,2,28,846,5,0,120,2,0,124,2,9,24,13,0,3,4,1
17079,19845,1,17623,0,Offsite,0,2,24,637,5,0,90,2,1,79,2,7,22,12,2,2,9,6
17080,24082,1,19897,4,Partner,1,3,21,365,318,22,730,20,1,52,2,9,24,17,0,3,5,3
17081,16673,0,14413,0,Foster,0,2,19,640,216,13,60,2,1,80,2,3,18,10,1,1,8,5
17082,5811,1,3872,0,NaN,1,3,26,930,318,22,1095,4,1,130,1,2,5,12,1,0,6,4
17083,6928,1,4682,4,Partner,0,3,41,640,139,4,2920,20,1,80,1,3,6,16,1,1,8,5
17084,19176,1,17678,0,Foster,0,2,24,1251,5,0,90,2,1,184,2,7,22,14,2,2,11,8
17085,18592,0,14968,4,SCRP,0,0,5,640,296,20,365,2,1,80,2,4,19,9,1,1,8,5
17086,4653,1,2398,0,NaN,1,3,30,559,36,0,1460,20,1,70,0,11,2,13,3,3,1,3
17087,15477,1,12968,4,Partner,1,0,5,1173,130,2,365,2,1,170,2,1,16,16,3,0,5,9
17088,23545,1,22641,0,NaN,1,2,21,27,38,0,730,20,1,7,3,1,28,16,3,0,12,9
17089,15841,0,12546,4,SCRP,0,4,21,640,216,13,730,20,1,80,2,0,15,9,3,0,8,5
17090,15513,1,12305,0,NaN,1,2,26,764,318,22,1095,4,1,104,2,0,15,18,3,0,7,0
17091,4440,1,2256,0,NaN,1,3,19,450,318,22,60,2,1,61,0,11,2,16,3,3,6,3
17092,14501,0,11088,4,Partner,0,1,4,640,111,2,7,2,1,80,1,10,13,13,0,3,8,5
17093,937,1,16856,0,Foster,1,2,41,847,150,5,2920,20,1,124,2,6,21,8,2,2,4,1
17094,10583,1,8046,0,NaN,1,3,21,450,5,0,730,20,1,61,1,7,10,19,2,2,6,3
17095,2497,1,206,3,NaN,1,3,34,125,250,14,1825,6,1,17,0,9,0,17,0,3,0,2
17096,12403,0,9271,4,SCRP,0,0,24,637,104,2,90,2,1,79,1,8,11,9,0,2,9,6
17097,12432,0,9288,4,Partner,0,0,2,640,111,2,30,2,1,80,1,8,11,17,0,2,8,5
17098,22402,1,18381,0,NaN,1,2,28,875,36,0,120,2,1,124,2,7,22,17,2,2,4,1
17099,3276,1,1429,3,NaN,1,2,21,1066,38,0,730,20,1,159,0,10,1,17,0,3,5,2
17100,12566,1,10938,0,NaN,0,2,24,640,168,6,90,2,1,80,1,10,13,13,0,3,8,5
17101,22128,0,17958,4,SCRP,0,1,32,1251,205,24,150,2,1,184,2,7,22,9,2,2,11,8
17102,5643,0,3462,4,Partner,1,3,5,450,274,18,365,2,1,61,1,1,4,15,3,0,6,3
17103,1276,1,4893,0,NaN,1,2,5,74,250,14,365,2,1,15,1,3,6,16,1,1,0,2
17104,9702,0,7077,0,NaN,0,2,19,640,224,13,60,2,1,80,1,6,9,13,2,2,8,5
17105,7119,1,5470,4,Partner,1,0,41,450,37,0,2920,20,1,61,1,4,7,13,1,1,6,3
17106,17762,1,14369,3,NaN,1,2,39,962,318,22,2555,8,1,136,2,3,18,17,1,1,3,3
17107,17017,1,15202,0,Foster,0,1,19,1251,186,8,60,2,1,184,2,4,19,18,1,1,11,8
17108,21844,0,17980,2,Suffering,0,1,20,640,68,1,14,2,1,80,2,7,22,16,2,2,8,5
17109,7885,1,9304,4,Partner,1,0,21,1066,41,1,730,20,1,159,1,8,11,15,0,2,5,2
17110,7374,0,4972,4,Partner,1,0,19,167,130,2,60,2,1,22,1,3,6,12,1,1,1,3
17111,10108,0,7189,0,NaN,0,2,19,632,86,1,60,2,1,78,1,6,9,18,2,2,10,7
17112,10605,1,7705,3,NaN,0,3,21,640,139,4,730,20,1,80,1,6,9,15,2,2,8,5
17113,5149,1,3319,4,Partner,1,3,39,720,318,22,2555,8,1,98,1,1,4,17,3,0,0,1
17114,20978,1,16897,4,Partner,1,0,5,559,130,2,365,2,1,70,2,6,21,14,2,2,1,3
17115,14704,0,11298,3,NaN,1,1,42,847,187,9,270,2,1,124,1,11,14,11,3,3,4,1
17116,20398,0,16388,4,Partner,1,1,26,696,114,2,1095,4,1,98,2,5,20,16,2,1,0,1
17117,15902,1,13235,0,Foster,1,2,2,559,252,15,30,2,1,70,2,1,16,16,3,0,1,3
17118,545,1,16074,3,NaN,1,2,30,1066,320,22,1460,20,1,159,2,5,20,12,2,1,5,2
17119,20629,1,16628,0,NaN,1,0,21,695,25,0,730,20,0,98,2,6,21,13,2,2,0,1
17120,12155,0,9017,2,Suffering,0,0,2,640,296,20,30,2,1,80,1,8,11,15,0,2,8,5
17121,15377,1,12306,0,NaN,1,3,26,696,114,2,1095,4,1,98,2,0,15,18,3,0,0,1
17122,11742,0,8664,4,Partner,0,1,20,640,216,13,14,2,1,80,1,7,10,14,2,2,8,5
17123,22494,1,18467,4,Partner,0,3,5,640,5,0,365,2,1,80,2,8,23,15,0,2,8,5
17124,10061,0,7020,4,Partner,0,0,34,640,318,22,1825,6,1,80,1,6,9,18,2,2,8,5
17125,21933,1,18024,0,NaN,0,2,24,640,216,13,90,2,1,80,2,7,22,15,2,2,8,5
17126,14115,0,10695,2,Suffering,1,0,26,936,25,0,1095,4,1,131,1,10,13,10,0,3,5,3
17127,22728,1,18552,3,NaN,1,0,5,696,289,18,365,2,1,98,2,8,23,15,0,2,0,1
17128,9560,1,7054,2,Behavior,1,1,21,1066,86,1,730,20,1,159,1,6,9,17,2,2,5,2
17129,25471,1,22143,4,Partner,1,3,34,1066,250,14,1825,6,1,159,3,0,27,12,3,0,5,2
17130,3300,0,976,2,Suffering,0,1,10,640,104,2,4380,20,1,80,0,10,1,15,0,3,8,5
17131,24522,1,20176,3,NaN,1,2,21,847,289,18,730,20,1,124,2,10,25,17,0,3,4,1
17132,26634,1,22744,3,NaN,1,2,34,357,130,2,1825,6,1,49,3,1,28,17,3,0,3,9
17133,11823,1,8913,4,Partner,1,0,32,555,252,15,150,2,1,71,1,8,11,18,0,2,12,9
17134,16056,0,12830,0,NaN,1,2,37,811,307,21,2190,20,1,117,2,1,16,16,3,0,5,3
17135,9807,1,8724,0,NaN,1,2,28,450,289,18,120,2,1,61,1,7,10,17,2,2,6,3
17136,2375,1,53,3,NaN,1,1,28,696,114,2,120,2,1,98,0,9,0,16,0,3,0,1
17137,24474,1,20136,3,NaN,1,1,5,307,354,22,365,2,1,42,2,10,25,15,0,3,7,1
17138,13348,1,10078,4,Partner,0,1,2,639,86,1,30,2,0,80,1,9,12,11,0,3,8,5
17139,5363,1,3185,0,NaN,1,2,36,74,88,2,180,2,1,15,1,1,4,19,3,0,0,2
17140,199,1,11744,3,NaN,1,2,9,846,136,3,4015,12,0,124,1,11,14,13,3,3,4,1
17141,6643,1,4412,0,NaN,1,3,21,167,289,18,730,20,1,22,1,2,5,18,1,0,1,3
17142,8277,0,5546,4,SCRP,0,0,24,640,111,2,90,2,1,80,1,4,7,8,1,1,8,5
17143,3098,1,884,3,NaN,1,2,5,73,56,1,365,2,0,15,0,10,1,17,0,3,0,2
17144,12540,1,9356,2,Suffering,1,2,12,847,150,5,5110,20,1,124,1,8,11,16,0,2,4,1
17145,21259,1,17386,0,NaN,1,2,34,649,98,2,1825,6,1,82,2,6,21,18,2,2,12,9
17146,4342,0,2076,4,Partner,1,1,2,905,38,0,30,2,1,125,0,11,2,16,3,3,12,9
17147,19092,0,15450,4,Partner,1,0,36,307,88,2,180,2,1,42,2,4,19,13,1,1,7,1
17148,11041,1,8005,3,NaN,1,3,26,1066,137,3,1095,4,1,159,1,7,10,16,2,2,5,2
17149,1182,1,8162,0,NaN,1,2,11,74,165,5,4745,14,1,15,1,7,10,14,2,2,0,2
17150,16092,1,12935,0,NaN,0,0,19,640,296,20,60,2,1,80,2,1,16,10,3,0,8,5
17151,1231,1,2168,0,NaN,1,3,21,853,38,0,730,20,1,124,0,11,2,15,3,3,4,1
17152,25425,1,21156,0,NaN,0,3,7,794,59,1,3650,20,0,110,2,11,26,14,3,3,12,9
17153,5788,1,3795,0,NaN,1,3,5,1365,203,10,365,2,1,219,1,2,5,17,1,0,6,4
17154,11006,1,9296,0,Foster,0,2,19,640,216,13,60,2,1,80,1,8,11,9,0,2,8,5
17155,3685,1,1625,0,NaN,1,3,21,124,307,21,730,20,0,17,0,11,2,18,3,3,0,2
17156,4463,1,2377,4,Partner,1,2,8,693,88,2,330,2,1,97,0,11,2,11,3,3,7,3
17157,22884,1,19146,0,NaN,1,3,5,1066,185,7,365,2,1,159,2,8,23,15,0,2,5,2
17158,14822,1,11608,4,Partner,1,3,38,255,38,0,210,2,1,39,1,11,14,13,3,3,0,2
17159,15060,1,11865,4,Partner,0,3,5,640,139,4,365,2,1,80,1,11,14,15,3,3,8,5
17160,7489,1,5063,3,NaN,1,2,15,1170,320,22,6205,18,1,170,1,3,6,17,1,1,5,9
17161,2332,1,200,3,NaN,1,0,28,1066,320,22,120,2,1,159,0,9,0,12,0,3,5,2
17162,19606,1,16030,3,NaN,1,3,41,847,5,0,2920,20,1,124,2,5,20,16,2,1,4,1
17163,19690,0,15846,0,NaN,0,3,19,640,320,22,60,2,1,80,2,5,20,17,2,1,8,5
17164,23356,0,19141,4,SCRP,0,0,36,640,216,13,180,2,1,80,2,8,23,9,0,2,8,5
17165,24871,1,20404,3,NaN,1,2,26,491,36,0,1095,4,1,62,2,10,25,11,0,3,6,4
17166,5717,0,3479,4,SCRP,0,0,6,632,291,19,300,2,1,78,1,1,4,16,3,0,10,7
17167,16730,1,13640,0,NaN,1,2,34,1308,252,15,1825,6,1,199,2,2,17,18,1,0,0,9
17168,10190,0,7630,4,Partner,0,2,26,640,41,1,1095,4,1,80,1,6,9,11,2,2,8,5
17169,19621,0,15891,0,NaN,0,2,19,640,38,0,60,2,1,80,2,5,20,16,2,1,8,5
17170,21265,1,22058,0,NaN,1,3,5,469,307,21,365,2,1,61,3,0,27,15,3,0,6,3
17171,16363,1,13351,3,NaN,1,1,21,1066,38,0,730,20,1,159,2,2,17,11,1,0,5,2
17172,21729,1,17646,3,NaN,0,2,39,640,38,0,2555,8,1,80,2,7,22,0,2,2,8,5
17173,19198,0,15444,4,SCRP,0,3,34,640,104,2,1825,6,1,80,2,4,19,9,1,1,8,5
17174,8722,1,6281,0,NaN,0,2,5,640,104,2,365,2,1,80,1,5,8,11,2,1,8,5
17175,251,1,20234,4,Partner,1,3,41,1222,130,2,2920,20,1,181,2,10,25,12,0,3,0,3
17176,2312,1,54,0,NaN,1,2,5,1365,269,17,365,2,1,219,0,9,0,17,0,3,6,4
17177,22958,1,18818,0,NaN,1,2,19,811,307,21,60,2,1,117,2,8,23,7,0,2,5,3
17178,19664,1,16768,4,Partner,1,0,2,707,114,2,30,2,1,98,2,6,21,17,2,2,0,1
17179,12027,0,8975,4,SCRP,0,1,24,640,38,0,90,2,1,80,1,8,11,9,0,2,8,5
17180,4704,1,2431,3,NaN,1,0,37,407,58,1,2190,20,1,57,1,0,3,15,3,0,0,2
17181,25957,1,22064,0,NaN,1,2,5,696,276,18,365,2,1,98,3,0,27,18,3,0,0,1
17182,18750,1,15279,0,NaN,1,3,19,74,307,21,60,2,1,15,2,4,19,13,1,1,0,2
17183,14055,0,11077,4,SCRP,0,3,24,640,104,2,90,2,1,80,1,10,13,18,0,3,8,5
17184,12703,1,9566,0,NaN,1,3,34,112,25,0,1825,6,1,16,1,8,11,11,0,2,12,9
17185,148,1,5067,3,NaN,1,2,10,307,130,2,4380,20,1,42,1,3,6,18,1,1,7,1
17186,20015,1,16081,0,NaN,0,1,19,637,68,1,60,2,1,79,2,5,20,16,2,1,9,6
17187,17468,0,14065,4,Partner,0,1,25,640,68,1,21,2,1,80,2,3,18,14,1,1,8,5
17188,14212,0,10786,2,Suffering,1,4,29,1301,274,18,28,2,1,197,1,10,13,18,0,3,12,9
17189,9145,1,8454,4,Partner,1,0,30,450,88,2,1460,20,1,61,1,7,10,12,2,2,6,3
17190,13739,1,10516,0,NaN,1,3,36,249,329,22,180,2,1,39,1,10,13,17,0,3,0,2
17191,3186,1,1120,0,NaN,0,3,5,640,104,2,365,2,1,80,0,10,1,16,0,3,8,5
17192,4834,0,2662,4,Partner,1,3,21,732,69,1,730,20,0,100,1,0,3,18,3,0,4,1
17193,6301,0,3955,4,Partner,1,0,31,1066,259,15,5,2,1,159,1,2,5,14,1,0,5,2
17194,2064,1,18,4,Partner,1,2,21,1066,130,2,730,20,1,159,0,9,0,14,0,3,5,2
17195,11659,1,8888,3,NaN,1,3,39,8,329,22,2555,8,1,4,1,8,11,11,0,2,7,0
17196,83,1,10862,3,NaN,1,2,7,424,58,1,3650,20,1,57,1,10,13,11,0,3,0,2
17197,22251,0,21132,0,Foster,0,2,28,640,111,2,120,2,1,80,2,11,26,11,3,3,8,5
17198,1099,1,16809,0,NaN,1,2,34,73,227,14,1825,6,0,15,2,6,21,17,2,2,0,2
17199,5540,0,3276,4,SCRP,0,1,5,640,220,13,365,2,1,80,1,1,4,14,3,0,8,5
17200,2350,1,108,4,Partner,1,1,19,68,354,22,60,2,1,13,0,9,0,12,0,3,12,9
